tDocumento;tTipoDocumento;tCodigoCliente;tCortesia;nNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nVenta;nRecargo;nDescuento;nPrecioOficial;nPropina;ntotal;nAbono;nVuelto;tCortesiaPago;tEstadoDocumento;tClientePago;tTurno;fPago;tCaja;tUsuario;tUsuarioAutoriza;fRegistro;tUsuarioAnulado;fRegistroAnulado;tObservacion;tSalon;tEmision;tConsumo;lReplica;tAutorizacion;tCodigoControl;tImpresora;tSerieImpresora;fDiaContable;tDescuento;fInicio;fCaducidad;tContribuyenteEspecial;tNumeroAutorizacion;nDescuentoNeto;lEnvioOfisis;lEstadoFacturacion;tRespFacturacion;lImpresionMonedaExtranjera;lImpresionAut;tImprTermica;tReserva;lAnticipo;femision;nLey1;UsuarioReimpresion;nReimpresion;CodigoVisaNet;CodigoMercadoPago;CodigoMercadoPagoEstatico;tordenCompra;tMotivoAnulacion
T00013000084105;2;;;35,9375;6,46875;3,59375;0;46;0;0;0;NULL;NULL;46;0;NULL;2;NULL;1800000368;25/07/2018 16:52;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:52;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084104;2;;;19,53125;3,515625;1,953125;0;25;0;0;0;NULL;NULL;25;0;NULL;2;NULL;1800000368;25/07/2018 16:52;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:51;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084103;2;;;6,25;1,125;0,625;0;8;0;0;0;NULL;NULL;8;0;NULL;2;NULL;1800000368;25/07/2018 16:51;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:50;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084102;2;;;16,40625;2,953125;1,640625;0;21;0;0;0;NULL;NULL;21;0;NULL;2;NULL;1800000368;25/07/2018 16:49;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:49;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084101;2;;;16,40625;2,953125;1,640625;0;21;0;0;0;NULL;NULL;50;29;NULL;2;NULL;1800000368;25/07/2018 16:48;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:47;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084100;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000368;25/07/2018 16:44;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:44;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084099;2;;;24,21875;4,359375;2,421875;0;31;0;0;0;NULL;NULL;31;0;NULL;2;NULL;1800000368;25/07/2018 16:43;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:43;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084098;2;;;40,625;7,3125;4,0625;0;52;0;0;0;NULL;NULL;52;0;NULL;2;NULL;1800000368;25/07/2018 16:35;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:35;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084097;2;;;28,90625;5,203125;2,890625;0;37;0;0;0;NULL;NULL;100;63;NULL;2;NULL;1800000368;25/07/2018 16:35;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:34;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084096;2;;;93,75;16,875;9,375;0;120;0;0;0;NULL;NULL;120;0;NULL;2;NULL;1800000368;25/07/2018 16:34;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:34;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084095;2;;;31,25;5,625;3,125;0;40;0;0;0;NULL;NULL;100;60;NULL;2;NULL;1800000368;25/07/2018 16:33;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:32;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084094;2;;;3,125;0,5625;0,3125;0;4;0;0;0;NULL;NULL;5;1;NULL;2;NULL;1800000368;25/07/2018 16:26;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:25;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084093;2;;;18,75;3,375;1,875;0;24;0;0;0;NULL;NULL;24;0;NULL;2;NULL;1800000368;25/07/2018 16:24;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:23;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084092;2;;;17,1875;3,09375;1,71875;0;22;0;0;0;NULL;NULL;30;8;NULL;2;NULL;1800000368;25/07/2018 16:22;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:22;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084091;2;;;21,09375;3,796875;2,109375;0;27;0;0;0;NULL;NULL;27;0;NULL;2;NULL;1800000368;25/07/2018 16:21;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:20;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084090;2;;;16,40625;2,953125;1,640625;0;21;0;0;0;NULL;NULL;21;0;NULL;2;NULL;1800000368;25/07/2018 16:19;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:19;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084089;2;;;39,0625;7,03125;3,90625;0;50;0;0;0;NULL;NULL;50;0;NULL;2;NULL;1800000368;25/07/2018 16:11;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:11;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084088;2;;;10,15625;1,828125;1,015625;0;13;0;0;0;NULL;NULL;13;0;NULL;2;NULL;1800000368;25/07/2018 16:07;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:07;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084087;2;;;16,40625;2,953125;1,640625;0;21;0;0;0;NULL;NULL;50;29;NULL;2;NULL;1800000368;25/07/2018 16:06;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:06;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084086;2;;;257,8125;46,40625;25,78125;0;330;0;0;0;NULL;NULL;330;0;NULL;2;NULL;1800000368;25/07/2018 16:03;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:02;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084085;2;;;4,6875;0,84375;0,46875;0;6;0;0;0;NULL;NULL;10;4;NULL;2;NULL;1800000368;25/07/2018 16:02;1;MRAMIREZ;MRAMIREZ;25/07/2018 16:02;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084084;2;;;28,125;5,0625;2,8125;0;36;0;0;0;NULL;NULL;36;0;NULL;2;NULL;1800000368;25/07/2018 15:56;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:56;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084083;2;;;14,0625;2,53125;1,40625;0;18;0;0;0;NULL;NULL;18;0;NULL;2;NULL;1800000368;25/07/2018 15:56;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:55;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084082;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000368;25/07/2018 15:54;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:54;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084081;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000368;25/07/2018 15:53;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084080;2;;;19,53125;3,515625;1,953125;0;25;0;0;0;NULL;NULL;25;0;NULL;2;NULL;1800000368;25/07/2018 15:52;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:52;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084079;2;;;13,28125;2,390625;1,328125;0;17;0;0;0;NULL;NULL;17;0;NULL;2;NULL;1800000368;25/07/2018 15:43;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:42;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084078;2;;;10,9375;1,96875;1,09375;0;14;0;0;0;NULL;NULL;20;6;NULL;2;NULL;1800000368;25/07/2018 15:40;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:39;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084077;2;;;4,6875;0,84375;0,46875;0;6;0;0;0;NULL;NULL;6;0;NULL;2;NULL;1800000368;25/07/2018 15:37;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:37;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084076;2;;;10,9375;1,96875;1,09375;0;14;0;0;0;NULL;NULL;14;0;NULL;2;NULL;1800000368;25/07/2018 15:37;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:37;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084075;2;;;22,65625;4,078125;2,265625;0;29;0;0;0;NULL;NULL;100;71;NULL;2;NULL;1800000368;25/07/2018 15:37;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:36;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084074;2;;;7,8125;1,40625;0,78125;0;10;0;0;0;NULL;NULL;10;0;NULL;2;NULL;1800000368;25/07/2018 15:30;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:29;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084073;2;;;7,8125;1,40625;0,78125;0;10;0;0;0;NULL;NULL;10;0;NULL;2;NULL;1800000368;25/07/2018 15:30;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:29;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084072;2;;;7,8125;1,40625;0,78125;0;10;0;0;0;NULL;NULL;10;0;NULL;2;NULL;1800000368;25/07/2018 15:28;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:28;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084071;2;;;4,6875;0,84375;0,46875;0;6;0;0;0;NULL;NULL;20;14;NULL;2;NULL;1800000368;25/07/2018 15:26;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:26;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084070;2;;;17,1875;3,09375;1,71875;0;22;0;0;0;NULL;NULL;22;0;NULL;2;NULL;1800000368;25/07/2018 15:24;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:24;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084069;2;;;10,9375;1,96875;1,09375;0;14;0;0;0;NULL;NULL;20;6;NULL;2;NULL;1800000368;25/07/2018 15:23;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:22;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084068;2;;;22,65625;4,078125;2,265625;0;29;0;0;0;NULL;NULL;50;21;NULL;2;NULL;1800000368;25/07/2018 15:22;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:22;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084067;2;;;14,84375;2,671875;1,484375;0;19;0;0;0;NULL;NULL;19;0;NULL;2;NULL;1800000368;25/07/2018 15:21;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:21;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084066;2;;;10,9375;1,96875;1,09375;0;14;0;0;0;NULL;NULL;50;36;NULL;2;NULL;1800000368;25/07/2018 15:21;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:20;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084065;2;;;48,4375;8,71875;4,84375;0;62;0;0;0;NULL;NULL;62;0;NULL;2;NULL;1800000368;25/07/2018 15:19;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:19;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084064;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000368;25/07/2018 15:24;1;MRAMIREZ;MRAMIREZ;25/07/2018 15:18;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084063;2;;;23,4375;4,21875;2,34375;0;30;0;0;0;NULL;NULL;30;0;NULL;2;NULL;1800000367;25/07/2018 15:14;1;RCASTILLO;RCASTILLO;25/07/2018 15:14;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084062;2;;;52,34375;9,421875;5,234375;0;67;0;0;0;NULL;NULL;67;0;NULL;2;NULL;1800000367;25/07/2018 15:13;1;RCASTILLO;RCASTILLO;25/07/2018 15:13;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084061;2;;;19,53125;3,515625;1,953125;0;25;0;0;0;NULL;NULL;25;0;NULL;2;NULL;1800000367;25/07/2018 15:10;1;RCASTILLO;RCASTILLO;25/07/2018 15:10;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084060;2;;;14,0625;2,53125;1,40625;0;18;0;0;0;NULL;NULL;18;0;NULL;2;NULL;1800000367;25/07/2018 15:04;1;RCASTILLO;RCASTILLO;25/07/2018 15:04;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084059;2;;;3,125;0,5625;0,3125;0;4;0;0;0;NULL;NULL;4;0;NULL;2;NULL;1800000367;25/07/2018 15:01;1;RCASTILLO;RCASTILLO;25/07/2018 15:00;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084058;2;;;26,5625;4,78125;2,65625;0;34;0;0;0;NULL;NULL;40;6;NULL;2;NULL;1800000367;25/07/2018 14:58;1;RCASTILLO;RCASTILLO;25/07/2018 14:58;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084057;2;;;0,41015625;0,073828125;0,041015625;0;0,525;0;0,175;0;NULL;NULL;0,52;0;NULL;2;NULL;1800000367;25/07/2018 14:55;1;RCASTILLO;RCASTILLO;25/07/2018 14:55;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;1;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084056;2;;;10,9375;1,96875;1,09375;0;14;0;0;0;NULL;NULL;104;90;NULL;2;NULL;1800000367;25/07/2018 14:53;1;RCASTILLO;RCASTILLO;25/07/2018 14:53;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084055;2;;;31,25;5,625;3,125;0;40;0;0;0;NULL;NULL;50;10;NULL;2;NULL;1800000367;25/07/2018 14:48;1;RCASTILLO;RCASTILLO;25/07/2018 14:48;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084054;2;;;9,375;1,6875;0,9375;0;12;0;0;0;NULL;NULL;12;0;NULL;2;NULL;1800000367;25/07/2018 14:47;1;RCASTILLO;RCASTILLO;25/07/2018 14:47;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084053;2;;;60,9375;10,96875;6,09375;0;78;0;0;0;NULL;NULL;78;0;NULL;2;NULL;1800000367;25/07/2018 14:43;1;RCASTILLO;RCASTILLO;25/07/2018 14:42;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084052;2;;;15,625;2,8125;1,5625;0;20;0;0;0;NULL;NULL;20;0;NULL;2;NULL;1800000367;25/07/2018 14:41;1;RCASTILLO;RCASTILLO;25/07/2018 14:41;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;0;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084051;2;;;78,125;14,0625;7,8125;0;100;0;0;0;NULL;NULL;100;0;NULL;2;NULL;1800000367;25/07/2018 14:38;1;RCASTILLO;RCASTILLO;25/07/2018 14:37;NULL;NULL;NULL;1;NULL;;1;;;1;FFCF290063;25/07/2018 0:00;;01/01/1900 0:00;01/01/1900 0:00;0;NULL;NULL;1;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
